respondent_id,collector_id,date_created,date_modified,ip_address,q1,q2_1,q2_2,q2_3,q2_4,auto,geo,geo_dop,gender,age,poll
11226274070,251531412,2019-12-16 20:02:48,2019-12-16 20:03:32,5.189.33.194,Юла,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226271730,251531412,2019-12-16 20:02:05,2019-12-16 20:02:46,5.141.195.73,Автору,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226259010,251531412,2019-12-16 19:57:55,2019-12-16 19:58:43,95.82.224.211,"Авто ру, афито, е1, дром",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226258483,251531412,2019-12-16 19:57:06,2019-12-16 19:58:33,213.87.249.159,"Авто.ру Дром ,Авито",,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11226251416,251531412,2019-12-16 19:54:35,2019-12-16 19:56:15,213.151.8.217,Auto. ru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226246184,251531412,2019-12-16 19:53:45,2019-12-16 19:54:34,188.226.91.154,дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226245078,251531412,2019-12-16 19:53:41,2019-12-16 19:54:12,178.46.89.91,Дром,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226242983,251531412,2019-12-16 19:49:58,2019-12-16 19:53:53,178.47.33.4,нет,drom.ru,auto.ru,avito.ru,,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226240328,251531412,2019-12-16 19:50:56,2019-12-16 19:52:38,178.75.43.115,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226222875,251531412,2019-12-16 19:46:07,2019-12-16 19:47:30,46.163.154.56,Avto.ru,,auto.ru,,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11226212561,251531412,2019-12-16 19:43:06,2019-12-16 19:44:12,88.86.205.235,Нгррлбь,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11226204921,251531412,2019-12-16 19:39:56,2019-12-16 19:41:37,178.176.112.249,2,,auto.ru,avito.ru,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226187887,251531412,2019-12-16 19:35:49,2019-12-16 19:36:44,176.59.204.179,Все,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226182503,251531412,2019-12-16 19:32:46,2019-12-16 19:34:46,213.151.12.223,Авто,,auto.ru,,,Нет,Другое (укажите),Яр-сале,Мужчина,25-34 лет,ekat01
11226181271,251531412,2019-12-16 19:33:21,2019-12-16 19:34:24,85.140.23.242,"Дром,авито,",drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226174134,251531412,2019-12-16 19:31:30,2019-12-16 19:32:14,90.151.132.54,Авто ру,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226165221,251531412,2019-12-16 19:28:31,2019-12-16 19:29:33,85.140.25.170,За рулем.,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11226163991,251531412,2019-12-16 19:28:31,2019-12-16 19:29:10,46.226.164.241,Авито,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226160634,251531412,2019-12-16 19:27:39,2019-12-16 19:28:10,217.114.13.132,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226159399,251531412,2019-12-16 19:26:39,2019-12-16 19:27:48,80.83.251.8,www.e1.ru,,,avito.ru,www.e1.ru,"Да, я его вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11226147700,251531412,2019-12-16 19:23:38,2019-12-16 19:24:20,176.59.196.119,Дром ру,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226138183,251531412,2019-12-16 19:20:42,2019-12-16 19:21:31,5.166.36.17,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226137151,251531412,2019-12-16 19:20:27,2019-12-16 19:21:13,217.114.224.189,-,,,,-,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226114868,251531412,2019-12-16 19:13:49,2019-12-16 19:14:54,213.151.7.32,E1,,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11226109665,251531412,2019-12-16 19:11:10,2019-12-16 19:12:55,94.140.136.231,auto.ru,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11226107101,251531412,2019-12-16 19:11:17,2019-12-16 19:12:08,82.193.139.245,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11226104693,251531412,2019-12-16 19:10:35,2019-12-16 19:11:23,5.140.244.151,"Авито,авто.ру",drom.ru,,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11226092840,251531412,2019-12-16 19:07:07,2019-12-16 19:07:47,5.166.52.47,Дром ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11226091242,251531412,2019-12-16 19:05:43,2019-12-16 19:07:16,178.46.76.24,"авито, дром ру, юла",,,avito.ru,,Нет,В Свердловской области,,Мужчина,25-34 лет,ekat01
11226071928,251531412,2019-12-16 19:00:43,2019-12-16 19:01:20,188.68.94.241,Авто ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11226040280,251531412,2019-12-16 18:50:27,2019-12-16 18:51:31,94.158.219.61,Авто ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",Другое (укажите),Арамиль,Мужчина,25-34 лет,ekat01
11226024764,251531412,2019-12-16 18:45:31,2019-12-16 18:46:48,82.193.155.234,"Дром.ру, авто.ру",drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11226012253,251531412,2019-12-16 18:42:11,2019-12-16 18:43:02,82.151.196.73,"Авито, дром.ру",drom.ru,auto.ru,avito.ru,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,менее 18 лет,ekat01
11226010570,251531412,2019-12-16 18:40:44,2019-12-16 18:42:31,213.151.15.57,Дром ру,drom.ru,,,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11226002355,251531412,2019-12-16 18:39:27,2019-12-16 18:40:04,178.176.113.69,Е1,,,,Е1,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225987534,251531412,2019-12-16 18:34:51,2019-12-16 18:35:40,77.223.82.62,Auto ru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225979042,251531412,2019-12-16 18:30:49,2019-12-16 18:33:06,176.59.206.87,Drom ry,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225953431,251531412,2019-12-16 18:24:13,2019-12-16 18:25:25,213.87.242.69,Никаких,,,,Газета,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225929047,251531412,2019-12-16 18:17:27,2019-12-16 18:18:19,188.234.87.3,Auto.ru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225877163,251531412,2019-12-16 18:00:40,2019-12-16 18:01:41,5.166.32.63,Авто.ру,,auto.ru,,,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225860480,251531412,2019-12-16 17:55:01,2019-12-16 17:56:17,62.245.46.13,Drom and autu.ru,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225836982,251531412,2019-12-16 17:47:55,2019-12-16 17:49:04,217.118.91.84,Авито,,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225823906,251531412,2019-12-16 17:43:43,2019-12-16 17:44:51,94.140.137.6,Авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225805931,251531412,2019-12-16 17:37:21,2019-12-16 17:38:53,46.36.14.12,Auto.ru drom.ru,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225779737,251531412,2019-12-16 17:28:51,2019-12-16 17:29:57,176.59.210.54,Состхуй.рф,,,,Сосихуйуебок.рф,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225776670,251531412,2019-12-16 17:27:13,2019-12-16 17:28:53,176.59.204.85,Авито дром е1,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225771824,251531412,2019-12-16 17:26:23,2019-12-16 17:27:14,94.25.176.232,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225766612,251531412,2019-12-16 17:24:55,2019-12-16 17:25:32,46.48.73.63,Мног,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225763479,251531412,2019-12-16 17:05:51,2019-12-16 17:25:16,217.118.91.82,Drom. Ru,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225753801,251531412,2019-12-16 17:20:19,2019-12-16 17:21:27,213.87.242.51,Карпрай,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225742703,251531412,2019-12-16 17:16:16,2019-12-16 17:17:18,94.50.147.69,auto.ru,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225718076,251531412,2019-12-16 17:08:02,2019-12-16 17:09:34,80.83.250.57,avito,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11225713489,251531412,2019-12-16 17:06:17,2019-12-16 17:06:57,31.173.103.110,Автору,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11225709391,251531412,2019-12-16 17:04:17,2019-12-16 17:05:29,46.165.4.6,Авито,,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,45-50 лет,ekat01
11225705886,251531412,2019-12-16 17:03:38,2019-12-16 17:04:38,85.140.12.20,Вк,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225705880,251531412,2019-12-16 17:03:31,2019-12-16 17:04:14,82.193.139.231,Вк,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225664683,251531412,2019-12-16 16:47:42,2019-12-16 16:49:02,94.25.176.134,Не смотрю,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11225644458,251531412,2019-12-16 16:39:44,2019-12-16 16:41:15,188.234.245.35,Авто ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225635946,251531412,2019-12-16 16:36:00,2019-12-16 16:37:20,176.59.195.46,Никаких,,,,На воротах гаража,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11225633972,251531412,2019-12-16 16:35:32,2019-12-16 16:36:35,85.140.26.33,Auto.ru,,auto.ru,,,Нет,В Свердловской области,,Мужчина,35-44 лет,ekat01
11225622466,251531412,2019-12-16 16:31:29,2019-12-16 16:32:22,217.118.91.79,Нроо,,,,Арра,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11225619796,251531412,2019-12-16 16:30:06,2019-12-16 16:30:57,213.151.14.222,"Авито, Авто.ру",,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225603209,251531412,2019-12-16 16:23:33,2019-12-16 16:24:12,85.12.193.2,Никаких,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225592214,251531412,2019-12-16 16:18:46,2019-12-16 16:19:34,193.168.178.255,Авито,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225591754,251531412,2019-12-16 16:18:12,2019-12-16 16:19:21,85.140.22.241,Авито дром,drom.ru,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225590325,251531412,2019-12-16 16:17:24,2019-12-16 16:19:06,213.151.2.15,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225588983,251531412,2019-12-16 16:17:48,2019-12-16 16:18:17,62.183.125.97,кпк5н,drom.ru,auto.ru,,,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225584982,251531412,2019-12-16 16:15:51,2019-12-16 16:16:31,141.101.176.18,Auto,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225567191,251531412,2019-12-16 16:08:15,2019-12-16 16:08:55,213.151.0.7,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225562960,251531412,2019-12-16 16:06:04,2019-12-16 16:07:04,5.172.16.245,дром,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225557857,251531412,2019-12-16 16:03:44,2019-12-16 16:04:55,176.59.211.53,Ни каких,,auto.ru,,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225557840,251531412,2019-12-16 16:03:54,2019-12-16 16:04:55,134.255.158.196,дром автору,drom.ru,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225528591,251531412,2019-12-16 15:50:51,2019-12-16 15:52:01,213.87.248.177,Автору,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225523249,251531412,2019-12-16 15:48:49,2019-12-16 15:49:33,176.59.199.182,Дром,drom.ru,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11225509785,251531412,2019-12-16 15:41:09,2019-12-16 15:43:19,176.59.50.202,Авито,,,avito.ru,,"Да, я его вожу",Другое (укажите),Волгоградская область г.серафимович,Мужчина,25-34 лет,ekat01
11225508265,251531412,2019-12-16 15:40:36,2019-12-16 15:42:39,85.140.76.107,Авито,,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225499329,251531412,2019-12-16 15:37:49,2019-12-16 15:38:29,213.87.151.157,авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225499188,251531412,2019-12-16 15:37:31,2019-12-16 15:38:25,213.87.250.133,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225498987,251531412,2019-12-16 15:37:14,2019-12-16 15:38:19,94.140.137.23,Avito,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11225495347,251531412,2019-12-16 15:36:01,2019-12-16 15:36:42,5.165.15.20,Авто ру Дром Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225486478,251531412,2019-12-16 15:32:21,2019-12-16 15:32:52,85.140.25.166,Avito,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225472443,251531412,2019-12-16 15:25:38,2019-12-16 15:26:12,176.59.199.25,Все,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225472175,251531412,2019-12-16 15:25:11,2019-12-16 15:26:04,213.151.13.63,Авто.ру,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,45-50 лет,ekat01
11225463244,251531412,2019-12-16 15:21:05,2019-12-16 15:21:36,5.166.54.82,Авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225461913,251531412,2019-12-16 15:19:08,2019-12-16 15:20:58,213.151.6.236,Авито  дром ру.,drom.ru,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11225455569,251531412,2019-12-16 15:16:56,2019-12-16 15:17:48,85.140.13.100,Никаких,,,,Нигде,Нет,В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11225412291,251531412,2019-12-16 14:54:51,2019-12-16 14:56:04,217.118.91.123,"Дром, Авито",drom.ru,,,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11225409641,251531412,2019-12-16 14:54:01,2019-12-16 14:54:38,217.118.91.120,Авто.ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225402774,251531412,2019-12-16 14:50:10,2019-12-16 14:50:57,213.151.6.80,Дром.ру авто.ру,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225386794,251531412,2019-12-16 14:41:21,2019-12-16 14:42:21,85.140.24.93,Drom,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225383506,251531412,2019-12-16 14:39:59,2019-12-16 14:40:37,185.68.101.13,Все,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225383227,251531412,2019-12-16 14:39:10,2019-12-16 14:40:27,85.140.24.107,"Авито, Дром,",,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225376801,251531412,2019-12-16 14:35:13,2019-12-16 14:37:01,83.167.25.24,Авто.ру дром.ру,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11225368881,251531412,2019-12-16 14:31:49,2019-12-16 14:32:46,217.144.189.189,авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225360251,251531412,2019-12-16 14:27:34,2019-12-16 14:28:38,85.140.24.12,Где варианты,,,,Е1,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225359759,251531412,2019-12-16 14:27:29,2019-12-16 14:28:16,5.165.20.24,-,,,,-,Нет,В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225355897,251531412,2019-12-16 14:25:17,2019-12-16 14:25:50,31.173.101.48,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225352804,251531412,2019-12-16 14:20:01,2019-12-16 14:24:10,85.140.77.197,"Cairo, drom",drom.ru,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11225350167,251531412,2019-12-16 14:21:14,2019-12-16 14:22:43,178.176.112.233,Не заморачиваюсь,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11225347092,251531412,2019-12-16 14:19:59,2019-12-16 14:21:00,217.114.225.95,никаких,,,,не размещу,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225340825,251531412,2019-12-16 14:16:47,2019-12-16 14:17:33,5.189.45.225,Авто ру,drom.ru,auto.ru,,,Нет,В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11225335885,251531412,2019-12-16 14:14:11,2019-12-16 14:15:20,94.140.138.118,Дром.ру,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225324700,251531412,2019-12-16 14:07:57,2019-12-16 14:08:42,46.48.80.94,авто.ру,,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11225320976,251531412,2019-12-16 14:05:03,2019-12-16 14:06:35,176.59.198.76,почти все,,auto.ru,avito.ru,,"Да, я его вожу",Другое (укажите),троицк,Мужчина,45-50 лет,ekat01
11225310021,251531412,2019-12-16 13:59:40,2019-12-16 14:00:28,85.140.25.141,Авто.ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225308280,251531412,2019-12-16 13:58:10,2019-12-16 13:59:29,178.176.112.155,Автору,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225299176,251531412,2019-12-16 13:53:31,2019-12-16 13:54:23,213.87.242.41,Авто.ру,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225297775,251531412,2019-12-16 13:53:01,2019-12-16 13:53:51,89.106.255.139,Авито,drom.ru,auto.ru,avito.ru,Е1,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225295911,251531412,2019-12-16 13:51:10,2019-12-16 13:52:38,176.59.210.68,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225293170,251531412,2019-12-16 13:50:13,2019-12-16 13:51:07,176.59.198.202,Авито,,,avito.ru,,"Да, но я его не вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11225282245,251531412,2019-12-16 13:44:06,2019-12-16 13:45:12,85.140.23.128,Авто.ру,,auto.ru,,,Нет,В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11225271491,251531412,2019-12-16 13:38:45,2019-12-16 13:39:23,46.48.125.130,1,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225237623,251531412,2019-12-16 13:20:03,2019-12-16 13:20:52,46.48.76.46,авито,,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,45-50 лет,ekat01
11225237088,251531412,2019-12-16 13:19:56,2019-12-16 13:20:35,176.59.210.118,Auto.ru,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11225225427,251531412,2019-12-16 13:13:13,2019-12-16 13:14:19,85.140.25.236,Автору,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225207860,251531412,2019-12-16 13:04:19,2019-12-16 13:05:02,213.151.9.57,Пооорпр,,,,Рррпртт,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11225207200,251531412,2019-12-16 13:03:10,2019-12-16 13:04:22,82.145.222.165,Авто.ру,,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11233999307,251531145,2019-12-19 17:19:33,2019-12-19 17:21:00,89.237.28.12,авито,,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,51 и более лет,chel01
11233998711,251531145,2019-12-19 17:19:19,2019-12-19 17:19:59,85.140.22.155,Дром,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11233997641,251531145,2019-12-19 17:18:09,2019-12-19 17:19:32,176.59.205.132,Авито и множество групп в вк,,,avito.ru,Группы в вк,"Да, я его вожу",В Челябинской области,,Мужчина,18-24 лет,chel01
11233995983,251531145,2019-12-19 17:17:38,2019-12-19 17:18:48,94.25.177.233,Прр,,,,Нигде,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11233994356,251531145,2019-12-19 17:16:50,2019-12-19 17:18:07,176.59.201.95,Дром авито.,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11233991751,251531145,2019-12-19 17:16:21,2019-12-19 17:17:02,46.158.165.23,Ы,,,,Ы,Нет,В Челябинске,,Женщина,51 и более лет,chel01
11233991637,251531145,2019-12-19 17:16:25,2019-12-19 17:17:00,77.222.96.69,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233989663,251531145,2019-12-19 17:14:51,2019-12-19 17:16:09,176.59.199.52,Авито,drom.ru,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11233984357,251531145,2019-12-19 17:12:32,2019-12-19 17:13:56,5.141.173.229,Авито и т. Д.,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11233981752,251531145,2019-12-19 17:04:57,2019-12-19 17:12:47,46.235.252.29,Авито. Дром авто,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,менее 18 лет,chel01
11233973285,251531145,2019-12-19 17:08:29,2019-12-19 17:09:09,109.191.1.42,Авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,35-44 лет,chel01
11233971403,251531145,2019-12-19 17:07:53,2019-12-19 17:08:20,94.25.177.153,Ноги,,,,Ноги,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233971346,251531145,2019-12-19 17:07:21,2019-12-19 17:08:19,46.45.2.46,"Авито, авто, е1",,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233968394,251531145,2019-12-19 17:06:00,2019-12-19 17:07:02,85.140.76.23,Авито,,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233964564,251531145,2019-12-19 17:04:41,2019-12-19 17:05:41,188.19.36.246,Авито,,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,51 и более лет,chel01
11233956152,251531145,2019-12-19 17:00:57,2019-12-19 17:01:39,5.34.17.52,Автору,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11233952952,251531145,2019-12-19 16:59:37,2019-12-19 17:00:13,188.19.35.136,Дром.ру,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,35-44 лет,chel01
11233952215,251531145,2019-12-19 16:59:09,2019-12-19 16:59:53,213.87.250.35,Drom,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233949738,251531145,2019-12-19 16:58:00,2019-12-19 16:58:45,176.59.143.73,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,18-24 лет,chel01
11233948644,251531145,2019-12-19 16:57:43,2019-12-19 16:58:16,77.222.107.99,Авто ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11233947993,251531145,2019-12-19 16:56:21,2019-12-19 16:57:59,213.87.242.169,Авито,,auto.ru,,,"Да, я его вожу",В Челябинской области,,Мужчина,25-34 лет,chel01
11233946399,251531145,2019-12-19 16:51:15,2019-12-19 16:57:14,37.113.180.70,auto.ru,,auto.ru,,,"Да, я его вожу",В Челябинске,,Мужчина,25-34 лет,chel01
11233945897,251531145,2019-12-19 16:56:30,2019-12-19 16:56:59,92.242.59.6,Автору,,auto.ru,,,Нет,В Челябинске,,Мужчина,18-24 лет,chel01
